time temperature C O Mg Si CO C2 O2 C_{grain} Si_{grain}
2.310817e+07 1.842452e+03 4.589643e+45 1.648896e+51 2.148145e+41 1.788426e+51 6.052753e+49 3.059121e+39 1.217466e+52 3.017212e+51 6.809547e+50 
2.310876e+07 1.842394e+03 4.583295e+45 1.648896e+51 2.141480e+41 1.788426e+51 6.052753e+49 3.059122e+39 1.217466e+52 3.017212e+51 6.809547e+50 
2.310921e+07 1.842350e+03 4.577095e+45 1.648896e+51 2.136463e+41 1.788426e+51 6.052753e+49 3.059122e+39 1.217466e+52 3.017212e+51 6.809547e+50 
2.310961e+07 1.842310e+03 4.574286e+45 1.648896e+51 2.132043e+41 1.788426e+51 6.052753e+49 3.059122e+39 1.217466e+52 3.017212e+51 6.809547e+50 
2.311006e+07 1.842266e+03 4.567111e+45 1.648896e+51 2.127066e+41 1.788426e+51 6.052753e+49 3.059122e+39 1.217466e+52 3.017212e+51 6.809547e+50 
2.311055e+07 1.842218e+03 4.563181e+45 1.648896e+51 2.121592e+41 1.788426e+51 6.052753e+49 3.059122e+39 1.217466e+52 3.017212e+51 6.809547e+50 
2.311103e+07 1.842170e+03 4.559148e+45 1.648896e+51 2.116232e+41 1.788426e+51 6.052753e+49 3.059122e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311156e+07 1.842117e+03 4.553500e+45 1.648896e+51 2.110351e+41 1.788426e+51 6.052753e+49 3.059122e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311193e+07 1.842081e+03 4.549616e+45 1.648896e+51 2.106321e+41 1.788426e+51 6.052753e+49 3.059122e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311232e+07 1.842043e+03 4.545487e+45 1.648896e+51 2.102036e+41 1.788426e+51 6.052753e+49 3.059122e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311314e+07 1.841961e+03 4.536759e+45 1.648896e+51 2.092985e+41 1.788426e+51 6.052753e+49 3.059122e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311352e+07 1.841924e+03 4.532503e+45 1.648896e+51 2.088846e+41 1.788426e+51 6.052753e+49 3.059122e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311431e+07 1.841846e+03 4.523430e+45 1.648896e+51 2.080250e+41 1.788426e+51 6.052753e+49 3.059122e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311487e+07 1.841791e+03 4.518582e+45 1.648896e+51 2.074217e+41 1.788426e+51 6.052753e+49 3.059122e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311542e+07 1.841737e+03 4.512817e+45 1.648896e+51 2.068254e+41 1.788426e+51 6.052753e+49 3.059122e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311614e+07 1.841666e+03 4.505062e+45 1.648896e+51 2.060494e+41 1.788426e+51 6.052753e+49 3.059123e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311661e+07 1.841620e+03 4.500285e+45 1.648896e+51 2.055407e+41 1.788426e+51 6.052753e+49 3.059123e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311707e+07 1.841574e+03 4.495438e+45 1.648896e+51 2.050419e+41 1.788426e+51 6.052753e+49 3.059123e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311761e+07 1.841521e+03 4.488801e+45 1.648896e+51 2.044693e+41 1.788426e+51 6.052753e+49 3.059123e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311797e+07 1.841485e+03 4.485994e+45 1.648896e+51 2.040763e+41 1.788426e+51 6.052753e+49 3.059123e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311850e+07 1.841433e+03 4.479770e+45 1.648896e+51 2.035149e+41 1.788426e+51 6.052753e+49 3.059123e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311887e+07 1.841397e+03 4.476679e+45 1.648896e+51 2.031258e+41 1.788426e+51 6.052753e+49 3.059123e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311940e+07 1.841345e+03 4.470124e+45 1.648896e+51 2.025643e+41 1.788426e+51 6.052753e+49 3.059123e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.311976e+07 1.841309e+03 4.467346e+45 1.648896e+51 2.021777e+41 1.788426e+51 6.052753e+49 3.059123e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312003e+07 1.841282e+03 4.463104e+45 1.648896e+51 2.018949e+41 1.788426e+51 6.052753e+49 3.059123e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312058e+07 1.841227e+03 4.457757e+45 1.648896e+51 2.013092e+41 1.788426e+51 6.052753e+49 3.059123e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312132e+07 1.841155e+03 4.451198e+45 1.648896e+51 2.005403e+41 1.788426e+51 6.052753e+49 3.059123e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312198e+07 1.841089e+03 4.442580e+45 1.648896e+51 1.998405e+41 1.788426e+51 6.052753e+49 3.059123e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312256e+07 1.841033e+03 4.438360e+45 1.648896e+51 1.992444e+41 1.788426e+51 6.052753e+49 3.059123e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312305e+07 1.840985e+03 4.433073e+45 1.648896e+51 1.987357e+41 1.788426e+51 6.052753e+49 3.059124e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312349e+07 1.840941e+03 4.428672e+45 1.648896e+51 1.982685e+41 1.788426e+51 6.052753e+49 3.059124e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312396e+07 1.840895e+03 4.422935e+45 1.648896e+51 1.977923e+41 1.788426e+51 6.052753e+49 3.059124e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312451e+07 1.840841e+03 4.418236e+45 1.648896e+51 1.972214e+41 1.788426e+51 6.052753e+49 3.059124e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312564e+07 1.840729e+03 4.406599e+45 1.648896e+51 1.960606e+41 1.788426e+51 6.052753e+49 3.059124e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312596e+07 1.840698e+03 4.401997e+45 1.648896e+51 1.957328e+41 1.788426e+51 6.052753e+49 3.059124e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312675e+07 1.840620e+03 4.392982e+45 1.648896e+51 1.949725e+41 1.788426e+51 6.052753e+49 3.059124e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312746e+07 1.840550e+03 4.387995e+45 1.648896e+51 1.942182e+41 1.788426e+51 6.052753e+49 3.059124e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312823e+07 1.840474e+03 4.380102e+45 1.648896e+51 1.934241e+41 1.788426e+51 6.052753e+49 3.059124e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312902e+07 1.840396e+03 4.372041e+45 1.648896e+51 1.926212e+41 1.788426e+51 6.052753e+49 3.059124e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.312961e+07 1.840338e+03 4.366006e+45 1.648896e+51 1.920278e+41 1.788426e+51 6.052753e+49 3.059124e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313012e+07 1.840288e+03 4.359857e+45 1.648896e+51 1.915259e+41 1.788426e+51 6.052753e+49 3.059124e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313051e+07 1.840249e+03 4.356880e+45 1.648896e+51 1.911246e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313090e+07 1.840211e+03 4.352892e+45 1.648896e+51 1.907429e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313136e+07 1.840166e+03 4.347312e+45 1.648896e+51 1.902876e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313177e+07 1.840126e+03 4.344165e+45 1.648896e+51 1.898802e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313249e+07 1.840054e+03 4.336800e+45 1.648896e+51 1.891588e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313335e+07 1.839970e+03 4.328042e+45 1.648896e+51 1.883102e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313379e+07 1.839927e+03 4.323787e+45 1.648896e+51 1.878897e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313425e+07 1.839881e+03 4.319121e+45 1.648896e+51 1.874308e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313503e+07 1.839805e+03 4.309077e+45 1.648896e+51 1.866717e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313594e+07 1.839715e+03 4.302152e+45 1.648896e+51 1.857906e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313643e+07 1.839667e+03 4.297280e+45 1.648896e+51 1.853162e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313672e+07 1.839638e+03 4.293460e+45 1.648896e+51 1.850252e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313715e+07 1.839596e+03 4.290053e+45 1.648896e+51 1.846145e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313760e+07 1.839551e+03 4.285535e+45 1.648896e+51 1.841713e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313797e+07 1.839515e+03 4.281605e+45 1.648896e+51 1.838116e+41 1.788426e+51 6.052753e+49 3.059125e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313834e+07 1.839479e+03 4.278221e+45 1.648896e+51 1.834649e+41 1.788426e+51 6.052753e+49 3.059126e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.313956e+07 1.839359e+03 4.264031e+45 1.648896e+51 1.823045e+41 1.788426e+51 6.052753e+49 3.059126e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314049e+07 1.839267e+03 4.255308e+45 1.648896e+51 1.814105e+41 1.788426e+51 6.052753e+49 3.059126e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314105e+07 1.839213e+03 4.251299e+45 1.648896e+51 1.808850e+41 1.788426e+51 6.052753e+49 3.059126e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314132e+07 1.839186e+03 4.246410e+45 1.648896e+51 1.806245e+41 1.788426e+51 6.052753e+49 3.059126e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314207e+07 1.839113e+03 4.241232e+45 1.648896e+51 1.799315e+41 1.788426e+51 6.052753e+49 3.059126e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314272e+07 1.839048e+03 4.233655e+45 1.648896e+51 1.793083e+41 1.788426e+51 6.052753e+49 3.059126e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314328e+07 1.838993e+03 4.229260e+45 1.648896e+51 1.787890e+41 1.788426e+51 6.052753e+49 3.059126e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314443e+07 1.838880e+03 4.217930e+45 1.648896e+51 1.777232e+41 1.788426e+51 6.052753e+49 3.059126e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314477e+07 1.838847e+03 4.213682e+45 1.648896e+51 1.774126e+41 1.788426e+51 6.052753e+49 3.059126e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314524e+07 1.838801e+03 4.209065e+45 1.648896e+51 1.769759e+41 1.788426e+51 6.052753e+49 3.059126e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314588e+07 1.838738e+03 4.202874e+45 1.648896e+51 1.763880e+41 1.788426e+51 6.052753e+49 3.059126e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314654e+07 1.838672e+03 4.195203e+45 1.648896e+51 1.757328e+41 1.788426e+51 6.052753e+49 3.059127e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314723e+07 1.838606e+03 4.190604e+45 1.648896e+51 1.751157e+41 1.788426e+51 6.052753e+49 3.059127e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314788e+07 1.838541e+03 4.183888e+45 1.648896e+51 1.745226e+41 1.788426e+51 6.052753e+49 3.059127e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314829e+07 1.838501e+03 4.180245e+45 1.648896e+51 1.741611e+41 1.788426e+51 6.052753e+49 3.059127e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314897e+07 1.838434e+03 4.173584e+45 1.648896e+51 1.735229e+41 1.788426e+51 6.052753e+49 3.059127e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.314963e+07 1.838369e+03 4.166738e+45 1.648896e+51 1.729397e+41 1.788426e+51 6.052753e+49 3.059127e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315059e+07 1.838275e+03 4.157924e+45 1.648896e+51 1.720705e+41 1.788426e+51 6.052753e+49 3.059127e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315120e+07 1.838215e+03 4.151325e+45 1.648896e+51 1.715328e+41 1.788426e+51 6.052753e+49 3.059127e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315201e+07 1.838136e+03 4.143540e+45 1.648896e+51 1.708112e+41 1.788426e+51 6.052753e+49 3.059127e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315249e+07 1.838089e+03 4.139572e+45 1.648896e+51 1.703735e+41 1.788426e+51 6.052753e+49 3.059127e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315319e+07 1.838019e+03 4.132795e+45 1.648896e+51 1.697532e+41 1.788426e+51 6.052753e+49 3.059127e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315376e+07 1.837964e+03 4.125726e+45 1.648896e+51 1.692446e+41 1.788426e+51 6.052753e+49 3.059127e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315467e+07 1.837874e+03 4.118600e+45 1.648896e+51 1.684298e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315561e+07 1.837783e+03 4.109638e+45 1.648896e+51 1.676059e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315599e+07 1.837745e+03 4.105893e+45 1.648896e+51 1.672952e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315672e+07 1.837673e+03 4.098553e+45 1.648896e+51 1.666706e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315738e+07 1.837608e+03 4.090183e+45 1.648896e+51 1.660589e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315814e+07 1.837534e+03 4.085485e+45 1.648896e+51 1.654565e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315859e+07 1.837490e+03 4.080187e+45 1.648896e+51 1.650189e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315918e+07 1.837432e+03 4.075656e+45 1.648896e+51 1.645264e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.315958e+07 1.837393e+03 4.069804e+45 1.648896e+51 1.641733e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316025e+07 1.837327e+03 4.064528e+45 1.648896e+51 1.635934e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316065e+07 1.837288e+03 4.061036e+45 1.648896e+51 1.632717e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316106e+07 1.837248e+03 4.056936e+45 1.648896e+51 1.629128e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316175e+07 1.837180e+03 4.050441e+45 1.648896e+51 1.623206e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316250e+07 1.837106e+03 4.044240e+45 1.648896e+51 1.616914e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316313e+07 1.837044e+03 4.038290e+45 1.648896e+51 1.611642e+41 1.788426e+51 6.052753e+49 3.059128e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316350e+07 1.837008e+03 4.034837e+45 1.648896e+51 1.608518e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316430e+07 1.836930e+03 4.025767e+45 1.648896e+51 1.601639e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316486e+07 1.836875e+03 4.022116e+45 1.648896e+51 1.597222e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316530e+07 1.836832e+03 4.015838e+45 1.648896e+51 1.593489e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316586e+07 1.836777e+03 4.012715e+45 1.648896e+51 1.588782e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316628e+07 1.836736e+03 4.008863e+45 1.648896e+51 1.585431e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316708e+07 1.836657e+03 4.000369e+45 1.648896e+51 1.578733e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316767e+07 1.836600e+03 3.995895e+45 1.648896e+51 1.573897e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316817e+07 1.836551e+03 3.990997e+45 1.648896e+51 1.569590e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316886e+07 1.836483e+03 3.982835e+45 1.648896e+51 1.564069e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316947e+07 1.836424e+03 3.979242e+45 1.648896e+51 1.559183e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.316987e+07 1.836385e+03 3.975537e+45 1.648896e+51 1.555966e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317030e+07 1.836342e+03 3.970622e+45 1.648896e+51 1.552384e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317087e+07 1.836286e+03 3.962161e+45 1.648896e+51 1.547781e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317167e+07 1.836208e+03 3.958834e+45 1.648896e+51 1.541364e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317220e+07 1.836156e+03 3.953680e+45 1.648896e+51 1.537058e+41 1.788426e+51 6.052753e+49 3.059129e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317292e+07 1.836086e+03 3.947429e+45 1.648896e+51 1.531282e+41 1.788426e+51 6.052753e+49 3.059130e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317360e+07 1.836019e+03 3.940923e+45 1.648896e+51 1.525923e+41 1.788426e+51 6.052753e+49 3.059130e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317456e+07 1.835925e+03 3.930987e+45 1.648896e+51 1.518311e+41 1.788426e+51 6.052753e+49 3.059130e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317533e+07 1.835849e+03 3.925291e+45 1.648896e+51 1.512208e+41 1.788426e+51 6.052753e+49 3.059130e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317593e+07 1.835791e+03 3.918772e+45 1.648896e+51 1.507466e+41 1.788426e+51 6.052753e+49 3.059130e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317654e+07 1.835731e+03 3.913657e+45 1.648896e+51 1.502676e+41 1.788426e+51 6.052753e+49 3.059130e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317705e+07 1.835682e+03 3.909690e+45 1.648896e+51 1.498669e+41 1.788426e+51 6.052753e+49 3.059130e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317746e+07 1.835641e+03 3.905217e+45 1.648896e+51 1.495427e+41 1.788426e+51 6.052753e+49 3.059130e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317783e+07 1.835605e+03 3.901688e+45 1.648896e+51 1.492588e+41 1.788426e+51 6.052753e+49 3.059130e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317861e+07 1.835529e+03 3.895508e+45 1.648896e+51 1.486557e+41 1.788426e+51 6.052753e+49 3.059130e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.317938e+07 1.835454e+03 3.888542e+45 1.648896e+51 1.480627e+41 1.788426e+51 6.052753e+49 3.059130e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318004e+07 1.835389e+03 3.881672e+45 1.648896e+51 1.475428e+41 1.788426e+51 6.052753e+49 3.059130e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318068e+07 1.835326e+03 3.876730e+45 1.648896e+51 1.470589e+41 1.788426e+51 6.052753e+49 3.059130e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318139e+07 1.835257e+03 3.870124e+45 1.648896e+51 1.465265e+41 1.788426e+51 6.052753e+49 3.059130e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318201e+07 1.835196e+03 3.864817e+45 1.648896e+51 1.460393e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318277e+07 1.835122e+03 3.858016e+45 1.648896e+51 1.454739e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318322e+07 1.835078e+03 3.852013e+45 1.648896e+51 1.451217e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318384e+07 1.835017e+03 3.848364e+45 1.648896e+51 1.446453e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318448e+07 1.834955e+03 3.842706e+45 1.648896e+51 1.441706e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318510e+07 1.834894e+03 3.837003e+45 1.648896e+51 1.436962e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318541e+07 1.834864e+03 3.832209e+45 1.648896e+51 1.434706e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318608e+07 1.834798e+03 3.828359e+45 1.648896e+51 1.429664e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318638e+07 1.834769e+03 3.824801e+45 1.648896e+51 1.427408e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318690e+07 1.834718e+03 3.821074e+45 1.648896e+51 1.423554e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318732e+07 1.834677e+03 3.817356e+45 1.648896e+51 1.420438e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318804e+07 1.834606e+03 3.810920e+45 1.648896e+51 1.415096e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318855e+07 1.834557e+03 3.806490e+45 1.648896e+51 1.411380e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318931e+07 1.834483e+03 3.799746e+45 1.648896e+51 1.405791e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.318961e+07 1.834454e+03 3.797125e+45 1.648896e+51 1.403599e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.319056e+07 1.834360e+03 3.788670e+45 1.648896e+51 1.396575e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.319096e+07 1.834321e+03 3.784179e+45 1.648896e+51 1.393692e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.319172e+07 1.834248e+03 3.777415e+45 1.648896e+51 1.388217e+41 1.788426e+51 6.052753e+49 3.059131e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.319229e+07 1.834192e+03 3.772383e+45 1.648896e+51 1.384073e+41 1.788426e+51 6.052753e+49 3.059132e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.319269e+07 1.834153e+03 3.770028e+45 1.648896e+51 1.381211e+41 1.788426e+51 6.052753e+49 3.059132e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.319350e+07 1.834074e+03 3.760257e+45 1.648896e+51 1.375346e+41 1.788426e+51 6.052753e+49 3.059132e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.319410e+07 1.834015e+03 3.753978e+45 1.648896e+51 1.371068e+41 1.788426e+51 6.052753e+49 3.059132e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.319498e+07 1.833929e+03 3.749978e+45 1.648896e+51 1.364770e+41 1.788426e+51 6.052753e+49 3.059132e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.319563e+07 1.833866e+03 3.744329e+45 1.648896e+51 1.359146e+41 1.788426e+51 6.052753e+49 3.059132e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.319636e+07 1.833795e+03 3.737989e+45 1.648896e+51 1.352754e+41 1.788426e+51 6.052753e+49 3.059132e+39 1.217466e+52 3.017213e+51 6.809547e+50 
2.319711e+07 1.833721e+03 3.731428e+45 1.648896e+51 1.346882e+41 1.788426e+51 6.052753e+49 3.059132e+39 1.217466e+52 3.017213e+51 6.809547e+50 
