integration of cell [1]
time C O Mg Si CO C2 c_grain si_grain 
1.687390e+07 5.202169e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 9.557585e-01 0.000000e+00 
1.687390e+07 5.202169e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 9.851358e-01 0.000000e+00 
1.687390e+07 5.202169e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.014808e+00 0.000000e+00 
1.687390e+07 5.202169e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.044904e+00 0.000000e+00 
1.687390e+07 5.202169e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.075394e+00 0.000000e+00 
1.687390e+07 5.202169e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.106604e+00 0.000000e+00 
1.687390e+07 5.202169e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.138129e+00 0.000000e+00 
1.687390e+07 5.202169e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.170097e+00 0.000000e+00 
1.687390e+07 5.202169e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.202489e+00 0.000000e+00 
1.687390e+07 5.202169e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.235378e+00 0.000000e+00 
1.687390e+07 5.202169e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.268924e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.302844e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.337472e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.372542e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.408106e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.444199e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.481072e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.518305e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.555880e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.594199e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.632977e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.672445e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.712531e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.753115e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.794577e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.836350e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.878778e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.921894e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 1.965475e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.009679e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.054402e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.099937e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.146499e+00 0.000000e+00 
1.687390e+07 5.202168e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.193766e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.241478e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.289891e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.339217e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.389224e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.439897e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.491301e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.543431e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.596534e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.650037e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.704719e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.760389e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539579e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.816660e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.873822e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.931793e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 2.991177e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.050932e+00 0.000000e+00 
1.687390e+07 5.202167e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.111445e+00 0.000000e+00 
1.687390e+07 5.202166e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.173155e+00 0.000000e+00 
1.687390e+07 5.202166e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.236863e+00 0.000000e+00 
1.687390e+07 5.202166e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.300768e+00 0.000000e+00 
1.687390e+07 5.202166e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.365089e+00 0.000000e+00 
1.687390e+07 5.202166e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.430181e+00 0.000000e+00 
1.687390e+07 5.202166e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.496359e+00 0.000000e+00 
1.687390e+07 5.202166e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.563855e+00 0.000000e+00 
1.687390e+07 5.202166e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.632332e+00 0.000000e+00 
1.687390e+07 5.202166e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.702716e+00 0.000000e+00 
1.687390e+07 5.202166e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.772785e+00 0.000000e+00 
1.687390e+07 5.202166e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.844037e+00 0.000000e+00 
1.687390e+07 5.202166e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.916685e+00 0.000000e+00 
1.687390e+07 5.202166e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 3.990085e+00 0.000000e+00 
1.687390e+07 5.202166e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 4.064627e+00 0.000000e+00 
1.687390e+07 5.202165e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 4.140680e+00 0.000000e+00 
1.687390e+07 5.202165e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 4.217367e+00 0.000000e+00 
1.687390e+07 5.202165e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 4.295487e+00 0.000000e+00 
1.687390e+07 5.202165e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 4.374399e+00 0.000000e+00 
1.687390e+07 5.202165e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 4.454729e+00 0.000000e+00 
1.687390e+07 5.202165e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 4.536630e+00 0.000000e+00 
1.687390e+07 5.202165e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 4.619500e+00 0.000000e+00 
1.687390e+07 5.202165e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 4.703454e+00 0.000000e+00 
1.687390e+07 5.202165e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 4.788937e+00 0.000000e+00 
1.687390e+07 5.202165e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 4.875497e+00 0.000000e+00 
1.687390e+07 5.202165e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 4.963212e+00 0.000000e+00 
1.687390e+07 5.202164e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 5.052201e+00 0.000000e+00 
1.687390e+07 5.202164e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 5.142506e+00 0.000000e+00 
1.687390e+07 5.202164e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 5.234295e+00 0.000000e+00 
1.687390e+07 5.202164e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 5.327423e+00 0.000000e+00 
1.687390e+07 5.202164e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 5.422134e+00 0.000000e+00 
1.687390e+07 5.202164e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 5.518006e+00 0.000000e+00 
1.687390e+07 5.202164e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 5.615455e+00 0.000000e+00 
1.687390e+07 5.202164e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 5.714285e+00 0.000000e+00 
1.687390e+07 5.202164e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 5.814508e+00 0.000000e+00 
1.687390e+07 5.202164e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 5.916099e+00 0.000000e+00 
1.687390e+07 5.202163e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 6.019525e+00 0.000000e+00 
1.687390e+07 5.202163e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 6.124684e+00 0.000000e+00 
1.687390e+07 5.202163e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 6.230818e+00 0.000000e+00 
1.687390e+07 5.202163e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 6.338853e+00 0.000000e+00 
1.687390e+07 5.202163e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 6.448654e+00 0.000000e+00 
1.687390e+07 5.202163e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 6.560015e+00 0.000000e+00 
1.687390e+07 5.202163e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 6.672682e+00 0.000000e+00 
1.687390e+07 5.202163e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 6.787732e+00 0.000000e+00 
1.687390e+07 5.202163e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 6.904049e+00 0.000000e+00 
1.687390e+07 5.202162e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 7.021896e+00 0.000000e+00 
1.687390e+07 5.202162e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 7.141803e+00 0.000000e+00 
1.687390e+07 5.202162e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 7.263445e+00 0.000000e+00 
1.687390e+07 5.202162e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 7.386807e+00 0.000000e+00 
1.687390e+07 5.202162e+06 7.539578e+06 2.348132e+06 4.257575e+06 1.043049e+05 3.591486e-01 7.511866e+00 0.000000e+00 
1.687390e+07 5.202162e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 7.638969e+00 0.000000e+00 
1.687390e+07 5.202162e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 7.768054e+00 0.000000e+00 
1.687390e+07 5.202161e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 7.899096e+00 0.000000e+00 
1.687390e+07 5.202161e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 8.032099e+00 0.000000e+00 
1.687390e+07 5.202161e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 8.166683e+00 0.000000e+00 
1.687390e+07 5.202161e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 8.303646e+00 0.000000e+00 
1.687390e+07 5.202161e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 8.442563e+00 0.000000e+00 
1.687390e+07 5.202161e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 8.583427e+00 0.000000e+00 
1.687390e+07 5.202161e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 8.726265e+00 0.000000e+00 
1.687390e+07 5.202160e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 8.871290e+00 0.000000e+00 
1.687390e+07 5.202160e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 9.018217e+00 0.000000e+00 
1.687390e+07 5.202160e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 9.167980e+00 0.000000e+00 
1.687390e+07 5.202160e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 9.319755e+00 0.000000e+00 
1.687390e+07 5.202160e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 9.473641e+00 0.000000e+00 
1.687390e+07 5.202160e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 9.629961e+00 0.000000e+00 
1.687390e+07 5.202159e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 9.788544e+00 0.000000e+00 
1.687390e+07 5.202159e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 9.949685e+00 0.000000e+00 
1.687390e+07 5.202159e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.011329e+01 0.000000e+00 
1.687390e+07 5.202159e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.027919e+01 0.000000e+00 
1.687390e+07 5.202159e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.044780e+01 0.000000e+00 
1.687390e+07 5.202159e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.061871e+01 0.000000e+00 
1.687390e+07 5.202158e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.079261e+01 0.000000e+00 
1.687390e+07 5.202158e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.096855e+01 0.000000e+00 
1.687390e+07 5.202158e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.114734e+01 0.000000e+00 
1.687390e+07 5.202158e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.132910e+01 0.000000e+00 
1.687390e+07 5.202158e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.151311e+01 0.000000e+00 
1.687390e+07 5.202157e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.169969e+01 0.000000e+00 
1.687390e+07 5.202157e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.188975e+01 0.000000e+00 
1.687390e+07 5.202157e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.208234e+01 0.000000e+00 
1.687390e+07 5.202157e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.227819e+01 0.000000e+00 
1.687390e+07 5.202157e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.247648e+01 0.000000e+00 
1.687390e+07 5.202156e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.267800e+01 0.000000e+00 
1.687390e+07 5.202156e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.288260e+01 0.000000e+00 
1.687390e+07 5.202156e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.308929e+01 0.000000e+00 
1.687390e+07 5.202156e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.329993e+01 0.000000e+00 
1.687390e+07 5.202156e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.351359e+01 0.000000e+00 
1.687390e+07 5.202155e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.373048e+01 0.000000e+00 
1.687390e+07 5.202155e+06 7.539578e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.395101e+01 0.000000e+00 
1.687390e+07 5.202155e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.417445e+01 0.000000e+00 
1.687390e+07 5.202155e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.440102e+01 0.000000e+00 
1.687390e+07 5.202154e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.463097e+01 0.000000e+00 
1.687390e+07 5.202154e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.486427e+01 0.000000e+00 
1.687390e+07 5.202154e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.510134e+01 0.000000e+00 
1.687390e+07 5.202154e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.534158e+01 0.000000e+00 
1.687390e+07 5.202153e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.558615e+01 0.000000e+00 
1.687390e+07 5.202153e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.583418e+01 0.000000e+00 
1.687390e+07 5.202153e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.608569e+01 0.000000e+00 
1.687390e+07 5.202153e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.634135e+01 0.000000e+00 
1.687390e+07 5.202152e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.660049e+01 0.000000e+00 
1.687390e+07 5.202152e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.686373e+01 0.000000e+00 
1.687390e+07 5.202152e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.713040e+01 0.000000e+00 
1.687390e+07 5.202151e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.740076e+01 0.000000e+00 
1.687390e+07 5.202151e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.767562e+01 0.000000e+00 
1.687390e+07 5.202151e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.795516e+01 0.000000e+00 
1.687390e+07 5.202151e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.823815e+01 0.000000e+00 
1.687390e+07 5.202150e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.852571e+01 0.000000e+00 
1.687390e+07 5.202150e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.881815e+01 0.000000e+00 
1.687390e+07 5.202150e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.911390e+01 0.000000e+00 
1.687390e+07 5.202149e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.941466e+01 0.000000e+00 
1.687390e+07 5.202149e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 1.972056e+01 0.000000e+00 
1.687390e+07 5.202149e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 2.003057e+01 0.000000e+00 
1.687390e+07 5.202148e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 2.034613e+01 0.000000e+00 
1.687390e+07 5.202148e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 2.066537e+01 0.000000e+00 
1.687390e+07 5.202148e+06 7.539577e+06 2.348132e+06 4.257574e+06 1.043049e+05 3.591486e-01 2.098896e+01 0.000000e+00 
1.687390e+07 5.202147e+06 7.539577e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591486e-01 2.131845e+01 0.000000e+00 
1.687390e+07 5.202147e+06 7.539577e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591486e-01 2.165176e+01 0.000000e+00 
1.687390e+07 5.202147e+06 7.539577e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591486e-01 2.199045e+01 0.000000e+00 
1.687390e+07 5.202146e+06 7.539577e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591486e-01 2.233415e+01 0.000000e+00 
1.687390e+07 5.202146e+06 7.539577e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591486e-01 2.268312e+01 0.000000e+00 
1.687390e+07 5.202145e+06 7.539577e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591486e-01 2.303741e+01 0.000000e+00 
1.687390e+07 5.202145e+06 7.539577e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591486e-01 2.339773e+01 0.000000e+00 
1.687390e+07 5.202145e+06 7.539577e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591485e-01 2.376225e+01 0.000000e+00 
1.687390e+07 5.202144e+06 7.539577e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591485e-01 2.413311e+01 0.000000e+00 
1.687390e+07 5.202144e+06 7.539577e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591485e-01 2.451002e+01 0.000000e+00 
1.687390e+07 5.202143e+06 7.539577e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591485e-01 2.489158e+01 0.000000e+00 
1.687390e+07 5.202143e+06 7.539577e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591485e-01 2.527954e+01 0.000000e+00 
1.687390e+07 5.202143e+06 7.539576e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591485e-01 2.567221e+01 0.000000e+00 
1.687390e+07 5.202142e+06 7.539576e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591485e-01 2.607210e+01 0.000000e+00 
1.687390e+07 5.202142e+06 7.539576e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591485e-01 2.647634e+01 0.000000e+00 
1.687390e+07 5.202141e+06 7.539576e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591485e-01 2.688810e+01 0.000000e+00 
1.687390e+07 5.202141e+06 7.539576e+06 2.348131e+06 4.257574e+06 1.043049e+05 3.591485e-01 2.730550e+01 0.000000e+00 
1.687390e+07 5.202140e+06 7.539576e+06 2.348131e+06 4.257573e+06 1.043049e+05 3.591485e-01 2.772843e+01 0.000000e+00 
1.687390e+07 5.202140e+06 7.539576e+06 2.348131e+06 4.257573e+06 1.043049e+05 3.591485e-01 2.815873e+01 0.000000e+00 
1.687390e+07 5.202140e+06 7.539576e+06 2.348131e+06 4.257573e+06 1.043049e+05 3.591485e-01 2.859568e+01 0.000000e+00 
1.687390e+07 5.202139e+06 7.539576e+06 2.348131e+06 4.257573e+06 1.043049e+05 3.591485e-01 2.903814e+01 0.000000e+00 
1.687390e+07 5.202139e+06 7.539576e+06 2.348131e+06 4.257573e+06 1.043049e+05 3.591485e-01 2.948782e+01 0.000000e+00 
1.687390e+07 5.202138e+06 7.539576e+06 2.348131e+06 4.257573e+06 1.043049e+05 3.591485e-01 2.994313e+01 0.000000e+00 
1.687390e+07 5.202138e+06 7.539576e+06 2.348131e+06 4.257573e+06 1.043049e+05 3.591485e-01 3.040544e+01 0.000000e+00 
1.687390e+07 5.202137e+06 7.539576e+06 2.348131e+06 4.257573e+06 1.043049e+05 3.591485e-01 3.087623e+01 0.000000e+00 
1.687390e+07 5.202137e+06 7.539576e+06 2.348131e+06 4.257573e+06 1.043049e+05 3.591485e-01 3.135355e+01 0.000000e+00 
1.687390e+07 5.202136e+06 7.539576e+06 2.348131e+06 4.257573e+06 1.043049e+05 3.591485e-01 3.183720e+01 0.000000e+00 
